idade,genero,renda,visitas_site,paginas_por_visita,tempo_no_site,compras_anteriores,pontos_fidelidade,conversao
39,Male,62988,32,9.2838538618491,10.846114721173093,4,4347,1
43,Female,113803,14,5.120297709965263,8.694065569164598,7,3401,1
66,Female,96310,16,5.115290572007281,12.225865466226049,1,2659,1
60,Female,20553,34,8.813877391332234,11.760045403576154,0,4820,1
53,Male,33860,30,3.66445483395154,7.44709201020054,3,3132,1
30,Male,110439,29,7.272078756722451,9.854048042444289,3,4252,1
69,Male,27045,37,7.493707660369674,4.511238197947303,0,2913,1
49,Female,94916,15,4.981585120296262,5.7000382132680905,7,104,1
34,Female,76435,41,4.005644654457658,9.5173252593856,3,4469,1
58,Female,118453,44,7.719900742634667,10.07599220808213,3,970,1
53,Female,52261,39,3.303313855136621,1.7376787035932724,2,4783,1
63,Male,134677,16,8.373789137821031,12.378968066180011,7,2573,1
36,Female,98879,6,4.747703267093933,9.73901274483272,7,748,1
52,Female,147632,4,1.165395871647196,5.246604062921639,2,2960,1
63,Male,22853,39,6.123440383916338,3.782228226576119,6,4035,1
57,Male,95664,26,2.7497599767823355,9.24472405125417,1,2088,1
45,Female,130884,0,5.199087029345653,10.590380919349844,3,4217,1
18,Male,68022,1,8.2750192413626,13.961882407396072,2,2903,1
59,Male,22736,3,2.7101174539248234,3.182375646575533,0,363,0
35,Female,53724,0,2.8730154160139447,7.792319045270445,7,240,0
65,Female,31440,28,5.264613869520902,14.350105234898104,3,4180,1
57,Male,90716,20,5.288510212502688,13.688220528227207,2,2216,1
50,Female,50284,41,5.08302935340455,7.429468879015412,8,4676,1
29,Female,126911,34,7.250436800110201,8.504572479962084,4,2988,1
25,Female,31646,33,3.421881486936856,13.789274606802554,4,2542,1
41,Male,104565,38,3.3447502132212947,0.965806672440544,2,1423,1
33,Female,105694,1,1.2012498355038197,14.654917035447252,3,616,1
67,Female,34342,24,4.435612160712669,14.666414638359353,2,4358,1
21,Female,123317,5,2.761958871766172,14.193298445210392,1,498,0
55,Male,85620,7,6.324384844493165,14.499818159769768,3,4924,1
61,Male,84261,34,2.630536207618114,4.90899283534543,6,835,1
44,Female,147932,18,9.050779468613063,1.0374868132740476,3,3923,1
26,Male,148397,8,8.641128901477877,4.623014198440391,1,2635,1
64,Female,21935,32,7.886529314736508,5.512134874173923,3,2809,1
33,Male,116002,7,8.27671767275989,5.610739323290174,8,3153,1
29,Male,62376,37,9.636249412712008,10.366653325030816,0,3266,1
48,Female,94798,31,3.878280463841364,13.022448196531997,6,2658,1
41,Male,97140,22,9.81873280965179,3.718808028678976,8,4922,1
31,Female,62481,33,9.014703990777674,6.98560017944936,2,382,1
62,Male,108669,22,4.257028806637183,5.988413256073061,8,2631,1
42,Female,136189,45,8.776665108609684,11.586730885118454,8,3208,1
51,Female,114203,31,9.075743165579595,5.109481495231802,4,1857,1
20,Male,75721,0,1.324794813811373,1.3151319374331942,8,4967,0
41,Female,120777,6,8.883661323791099,5.340153261090771,2,4947,1
59,Male,119039,42,4.899201469152236,5.632580970023007,6,4078,1
26,Female,22838,47,8.302095691569901,12.424602911362513,5,2515,1
43,Female,55330,23,2.0004759231374942,8.444467414561156,1,600,1
37,Male,98976,1,2.549683096983352,8.090967557930831,8,2500,1
57,Female,122210,17,9.8089851197495,9.183019350861152,9,673,1
27,Female,119576,18,4.745624630204102,8.641081514476145,3,2612,1
36,Female,123140,41,8.186098026524764,10.38392599110042,7,801,1
20,Male,120166,35,7.752196987159683,13.606492666096065,2,3816,1
41,Female,56994,27,8.07444343582405,13.207109153656702,4,188,1
22,Male,111875,34,7.881601427048427,7.682128093246888,0,2432,1
20,Female,50384,31,9.225636214257973,12.778379934616485,8,2991,1
44,Male,65378,12,6.333281880567348,13.01391411260442,3,3471,1
33,Female,127318,5,4.82909321859696,11.94846285359456,2,4968,1
66,Male,52643,28,9.327068821452968,1.1097858101111635,9,3474,1
32,Female,36926,9,4.21257531976556,10.099770167445527,9,1080,1
52,Female,58977,39,6.6762890976541085,5.041594713560206,1,3946,1
29,Female,137453,9,8.696962646952564,13.16256280003262,0,2342,1
58,Female,43652,33,9.24415667856594,4.61745134491833,7,3071,1
61,Female,83295,19,9.5448710904611,13.820076183452189,8,3233,1
43,Female,30270,46,6.939394643836068,9.419251878739392,6,3186,1
64,Female,102804,32,7.481803293308738,9.853303945191028,9,2544,1
51,Female,81630,10,5.477686268883457,13.372173003183867,8,2804,1
40,Female,56417,23,3.5640324146455287,14.788343628127024,1,4596,1
48,Female,147390,32,1.1456157297005307,4.980617331447376,9,2953,1
67,Male,66894,21,2.998366618687008,1.7884814429362657,4,642,1
37,Female,76042,47,9.819634093586188,10.988526203904993,8,939,1
29,Male,83253,11,8.25743646881941,1.5175922425235364,6,15,1
40,Female,68841,29,5.311323865920523,8.241065663569868,7,3621,1
21,Female,72723,31,4.09231996156368,5.506165105789931,0,2238,1
40,Female,40317,43,1.5790993471724448,6.154857100590293,8,2440,1
65,Male,75008,18,1.0912317886565202,3.914524970177163,5,2481,1
65,Male,56434,44,7.795545175553729,10.640420528998918,5,3205,1
18,Female,66125,39,9.87016029945914,8.792592187777032,7,2842,1
42,Male,100984,1,3.284460210373793,14.310435360464066,2,4151,1
19,Female,95449,13,3.4708308985358114,5.655304560002486,0,1166,1
47,Female,94102,32,9.412073847773934,6.21726151782456,9,864,1
20,Female,117980,31,6.418556334999359,2.8926365130395046,5,1559,1
38,Male,101141,40,2.564300165793469,9.369105204098949,7,4790,1
42,Female,20557,18,1.4111786115204106,1.876809818610844,3,1047,1
37,Male,127776,13,6.072182297316995,14.538419087577031,5,3602,1
66,Female,64383,3,5.073015493107494,13.695986282657527,3,2134,1
69,Male,26040,1,4.888849526786935,10.64549524620571,9,4726,1
39,Female,66652,9,9.723378729652294,5.100678598830817,2,4973,1
38,Male,119432,28,3.365897641059276,5.664187873691373,5,4163,1
50,Female,136048,14,5.39191534775081,1.7633368051142857,0,618,1
69,Male,80941,30,2.92009612207716,4.081896236327262,4,1583,1
55,Female,107340,32,3.896102354537828,5.618811587229957,5,1732,1
32,Female,94828,28,7.893040370683771,6.9949563976857645,5,3193,1
63,Male,46110,10,2.7757044382557394,7.231925002829478,2,484,0
69,Female,25349,47,7.08836033741979,13.334045343707574,4,3889,1
32,Female,50374,44,2.1667999605426567,7.022380493730251,2,2625,1
63,Male,104545,39,2.7151547137068643,14.382681530679204,4,4201,1
42,Male,130623,8,1.2078397868456785,1.71527215353843,2,3028,0
38,Female,62591,46,6.674181285130732,3.5591674486235383,1,715,0
41,Male,20057,28,9.912884389276492,6.12580477432052,7,971,1
22,Male,144007,36,6.908278075217539,13.378248516483668,3,840,1
23,Male,94039,20,9.309891034583616,2.272077933936868,7,2436,1
66,Female,113829,30,5.7376711559455895,5.648427356571325,7,1809,1
60,Female,140536,21,7.12257778761821,2.1265071030845704,5,376,0
65,Male,84578,17,9.329796687295229,11.722936439564874,5,3520,1
61,Female,128497,1,1.7759711297354108,4.595782554523332,3,437,1
64,Female,39121,21,6.376933876973325,6.7985269995041,5,4179,1
40,Male,25493,36,6.179760778847785,12.352768253190774,5,787,1
21,Male,148758,19,1.29836339674817,2.9337195248291668,9,1211,1
44,Female,122181,47,2.405793889397698,14.23386968383097,4,3898,1
35,Female,87818,47,5.971145269818092,6.211987492755502,9,232,1
38,Male,108706,3,5.479076096664431,5.290824842237628,5,1384,1
45,Female,129679,25,4.09445497037025,3.265977523663266,9,4711,1
52,Female,140196,19,7.279458619677565,7.278934283825317,4,2443,1
39,Male,21431,21,4.242087286905962,14.72010101739824,7,1733,1
57,Female,80469,42,7.91981885117543,7.619286526084269,3,4418,1
40,Female,82241,19,8.2831356739523,7.055965940886865,7,1829,1
20,Female,65294,28,6.801203077634573,0.6105956755997015,7,4661,1
57,Female,120079,47,3.510828684768577,4.671239437967926,2,4318,1
67,Male,144198,30,8.223922910651403,3.804676121867125,4,547,1
27,Female,106127,22,3.2660847519908724,1.0651515075833948,6,3769,1
42,Female,31351,43,3.727085673679838,6.967462684270184,9,1427,1
69,Female,52483,37,6.4792492976560245,2.4663319043710925,7,2113,1
66,Male,51195,15,7.201410698298362,7.793195272796303,6,2127,1
25,Male,132943,18,4.341613118105941,7.092339682584052,6,1121,1
28,Male,144208,10,6.322488990132271,3.729347667442415,0,362,1
22,Male,122689,11,3.231897526395848,12.075952686033032,4,4013,1
62,Male,42735,35,8.153336735177975,13.93879234555918,9,956,1
54,Female,35203,12,9.929153389914305,2.443864846067833,3,4337,1
62,Male,23974,1,7.285311754517346,1.9118959988233224,9,2151,1
55,Female,124209,10,3.8742868546826186,5.499559650229676,5,4944,1
46,Male,139365,0,4.138816660240997,9.351386295570304,8,3152,1
22,Male,122769,40,1.2747291384141517,9.663806577707746,3,1892,1
26,Male,143099,9,6.8225789749275485,9.561959983041527,9,4151,1
65,Male,105222,2,6.400190451884308,8.847840189388478,6,489,1
19,Female,59713,7,9.591297615076032,6.093838105334651,1,3452,0
18,Male,129362,15,4.619210817444374,11.83902608360003,2,115,1
57,Female,144776,35,9.39631688771598,14.321632975768637,7,3007,1
68,Female,32636,42,7.842230765279973,9.049574846946484,2,2231,1
47,Female,55070,39,3.5920280665124604,3.681707358320391,8,2724,1
28,Female,49123,38,1.1478958571627844,8.64572909415745,3,3861,1
45,Male,140973,19,7.539950432602952,11.45534048648488,9,3293,1
61,Female,51812,46,5.467129644823138,12.53042859738529,2,829,1
29,Female,48760,7,9.656703980222655,10.914639110955584,1,2617,1
56,Male,24966,9,1.1989463363873392,13.412233579922232,1,3288,1
43,Male,131751,36,5.697143359151226,14.304291814733448,0,1986,1
30,Male,138414,31,8.099408137589716,7.634137526496773,3,850,1
25,Female,103962,26,8.10795427930828,8.344044586819162,6,3143,1
45,Female,99698,30,7.048535268749244,5.393959363117794,3,1041,1
47,Male,36058,2,4.549352292505934,10.05389692881001,1,2121,0
26,Female,61482,38,1.6051842843842064,9.136943858246749,5,1701,1
56,Female,129203,5,3.7158316591693294,3.091347636373227,7,2452,1
48,Female,22998,16,6.860371471001153,10.568170625893057,1,3308,1
38,Male,142659,9,7.939530209417363,12.172785930242704,1,234,1
64,Female,81265,20,8.35642173586271,3.1251387427059325,5,496,1
51,Female,86445,28,7.966731163817893,2.881103522111661,2,2849,1
48,Female,131033,28,3.914125829305444,9.766686189831988,2,3937,1
69,Female,138821,19,7.246801223226998,2.184530574371419,7,4917,1
42,Female,54648,14,9.72170879880145,12.238729195144844,2,4382,1
29,Male,80623,1,2.2285145093117045,9.823047576273444,5,1633,1
18,Female,98033,32,7.58225244249988,0.9698679850513714,0,1747,1
39,Female,104480,11,4.6898292031399285,11.67093398475852,2,4569,1
57,Female,27527,12,3.024942843152402,7.893532345412758,4,2754,1
54,Male,124000,43,3.880382821439424,7.694257296116098,9,2032,1
64,Male,23072,43,2.4982481523183684,5.022453596980663,3,3404,1
18,Female,32018,38,8.338081357341668,4.610351290954851,7,3851,1
18,Male,49652,38,4.487153005983453,7.754513326925292,4,3534,1
59,Male,24476,37,9.438574144633332,0.5456489402948878,0,1781,1
59,Male,129371,44,9.697474499032891,12.029109534665295,9,1977,1
38,Female,115768,20,9.691681189169632,11.86815648969094,9,1147,1
32,Male,47482,40,2.401402642150248,11.165593337130838,0,2481,1
34,Female,122793,15,4.117474521738061,9.23645938214016,2,1096,1
39,Female,82513,33,3.7934637343302793,4.78588614437057,4,589,1
55,Male,106411,26,9.304107830669178,10.040753000372156,2,1711,1
52,Female,36219,42,1.7782769591837888,2.3726427395585983,4,1242,1
62,Female,50448,2,6.297538755121155,4.319246624472407,0,2475,0
33,Female,99903,8,5.368352354857755,1.1553442866029058,0,1183,1
25,Female,45120,43,9.786425864962077,12.962378105987153,6,4970,1
64,Female,26855,33,9.66969662676638,12.511099144097708,4,3753,1
34,Female,76553,18,4.815987405775138,7.037342677856634,1,1521,1
34,Male,88633,37,4.97236630103559,6.845223030367007,8,805,1
43,Female,64585,25,4.460814086180154,13.926857371920867,8,2790,1
30,Female,105425,22,8.102549275118726,10.289694355392578,8,604,1
34,Female,21084,17,1.901629880230815,10.784982150007847,3,4949,1
55,Female,118856,44,2.0453221085267748,5.709171115484262,3,3819,1
34,Male,41944,45,7.342235114349756,4.728738888499708,8,2719,1
65,Female,53921,39,1.1501808592422131,2.1583958196918944,0,2681,1
31,Male,81282,40,7.039267895191999,1.5515606386552112,7,1024,1
62,Female,107393,44,2.1582642731467807,13.63006803029072,0,3813,1
23,Male,71397,48,8.075670211366928,13.64216953715649,6,3556,1
52,Female,149822,37,7.656746035768512,3.791768788100737,5,1443,1
63,Female,38070,9,2.6403426900123548,1.041956092035547,7,4711,1
31,Female,74987,42,7.812394370651546,5.523507804960339,4,3735,1
64,Female,135381,9,8.11207523583123,14.302438464907132,7,846,1
25,Female,76690,20,9.330059036460176,4.923325586881195,5,1368,1
32,Female,110011,37,7.520001949325217,13.045956619713408,8,4222,1
44,Female,81134,37,8.808410530566018,12.337294116795077,2,461,1
30,Female,149170,46,6.737317643337968,14.19403554283013,3,139,1
66,Female,107755,6,6.629647320198045,7.70225729458649,6,2635,1
48,Female,126993,11,7.078095745094686,13.86835271744632,1,778,1
52,Male,79439,40,4.657162665905148,11.25647354183866,5,196,1
23,Female,51489,32,3.057163911598206,13.085816838308942,7,3405,1
22,Male,43178,24,4.719832254491316,11.133540811973424,2,4651,1
39,Female,99019,27,6.340511967153187,7.18720682384232,0,860,1
66,Male,77956,23,7.210048062753874,13.826453457311464,4,321,1
40,Female,67802,47,5.11033259890227,12.10788324985512,3,1729,1
42,Male,130463,30,3.970993893543111,9.796657132814484,2,11,1
51,Male,82778,17,3.222019558187698,7.504013471325061,5,2500,1
43,Male,77719,22,2.6487910601480085,1.8721218377748592,4,1739,1
64,Male,53573,6,5.287329317857365,12.32440100111056,2,1440,1
22,Female,53688,49,7.357517681823921,6.537346507005547,1,1337,1
43,Male,131466,7,8.46863357932516,5.7117094055727335,2,1200,1
37,Male,138292,14,4.1078078565438725,3.8443320679956505,9,3234,1
23,Male,117065,37,6.50047841258938,8.353626386069273,3,844,1
23,Female,119747,27,5.299372201225082,12.533151797697286,8,3337,1
67,Female,125352,26,9.696359587883322,4.699181903890768,5,958,1
35,Male,66475,20,8.941535871096605,13.849572307312275,5,462,1
21,Female,70697,43,8.940461050405771,6.255701700950875,0,4517,1
34,Female,53978,26,6.21280981283655,14.5565164259347,9,968,1
31,Male,49677,46,4.931493306658561,10.311119492407304,3,4412,1
31,Female,101540,46,6.8667140546925,5.82460885865654,2,2777,1
30,Male,30272,41,2.4368719666629883,14.762663960651956,3,1217,1
24,Female,26212,40,8.94675465224469,9.117499892120142,1,545,1
61,Male,41071,13,3.4410948709457965,11.64535449028119,9,3856,1
32,Female,139998,20,8.442091807308731,7.050975203007068,8,4433,1
36,Male,128644,13,3.686509347011243,2.2297261566942947,5,363,1
60,Female,95236,48,5.698175927217969,14.478478928279769,0,1620,1
64,Female,115516,42,7.950486961377036,5.165046819339666,3,2173,1
61,Male,37297,5,4.543650170769523,13.809815257272383,4,3949,1
52,Female,71932,11,4.222033978638784,13.659593070452754,1,1791,1
34,Male,126885,27,8.990849832084171,1.8774901358736829,6,3682,1
52,Female,76884,48,1.6201809352143042,2.1631930424122823,3,1507,0
36,Male,48625,28,8.573808546949904,9.374704996771426,4,1804,1
37,Male,48831,36,9.35378606716234,1.0204114981215069,7,1234,1
53,Female,139675,37,6.068448608050797,6.606839601135578,6,3982,1
52,Female,138313,2,7.263735319992349,8.152957750211645,2,1606,1
49,Female,143950,32,8.753030150899887,3.353437411646557,4,2167,1
65,Male,76478,49,4.919750881024694,11.667477276539252,7,4970,1
61,Male,82909,45,8.90909128404543,6.757927124870544,9,4620,1
57,Female,49367,11,4.350352094892991,6.635602563793681,3,488,1
41,Female,65813,11,3.758242751684435,3.8980913809333297,6,4079,1
34,Male,120874,10,9.848804871777851,13.373085055423909,8,2373,1
24,Male,40121,27,1.2803319698432245,0.6627095244997087,1,4815,1
60,Male,55547,34,3.8760471718750815,0.5999447696760059,4,196,1
67,Male,83642,33,5.126950565786458,14.93408828397774,0,1996,1
18,Male,44914,21,3.79795846376672,0.805745869640715,5,793,1
52,Male,136664,38,3.539466020720447,2.749561169663433,6,4654,1
49,Female,129932,22,4.336126545043625,13.302377573556909,5,656,1
53,Female,37178,11,4.582548990507242,9.427976105568534,5,1866,1
30,Male,87258,18,1.6444366371666377,9.562416099721757,5,2765,1
23,Male,99421,30,7.97717772631545,7.3980330577103555,7,4022,1
31,Male,80563,12,2.5142215902994582,2.683748749623527,8,3349,1
54,Female,70050,18,1.3691939265586237,5.823275622573055,3,4646,1
65,Female,82607,35,6.313412433657082,10.909789747018142,2,862,1
32,Female,85638,21,7.017342731941897,7.537767461280898,6,104,1
64,Female,112971,43,7.842512477817554,11.082191939504154,7,3496,1
21,Female,147068,29,1.7900588733201426,0.605157982006008,2,866,0
57,Male,33262,3,2.545524888190544,10.008602041069896,5,301,0
33,Male,27453,12,2.6408566906185182,9.097755687944424,6,4828,1
45,Female,127943,19,6.342762481838668,14.628648974748462,6,796,1
33,Male,65174,38,9.007492722539288,13.651744440667304,1,2523,1
21,Female,136720,5,7.357843446582313,9.204722661752248,7,1348,1
62,Female,97760,43,3.832366835598649,8.85490719445572,9,623,1
43,Female,26172,11,8.678441669422769,1.8422706794628907,5,1209,1
45,Male,96788,15,7.028142481994695,14.145456217897008,5,283,1
49,Female,37918,44,7.196023403422019,10.74997793843299,2,2974,1
62,Female,27197,16,9.616241263380012,7.782127913209814,5,575,1
19,Female,117127,7,9.55328177161743,12.933018366493618,8,91,1
48,Female,33677,32,4.471054210568827,11.0951351570483,5,1177,1
20,Female,31039,43,6.722514969675837,8.67175569329019,3,2395,1
25,Male,47785,38,2.818182668282351,8.317300151766045,8,1445,1
41,Female,24570,11,4.707210285596703,13.931090038183411,5,2942,1
32,Male,92242,25,3.460716827839016,12.086958398611904,5,4498,1
60,Male,31655,18,4.306284553645375,6.34472971168512,7,988,1
48,Female,118738,12,7.078657273186424,9.618014755576942,1,983,1
26,Female,67907,9,2.8922065958843617,3.3472187691945106,1,1237,0
56,Male,29449,33,2.622960812875106,14.032230038514625,9,3847,1
62,Male,44630,30,4.414045633078544,10.58114318837834,4,4499,1
19,Male,94658,26,1.8832414170794267,14.420395370238314,8,4374,1
25,Female,66371,2,8.325043704176625,4.733451653475553,0,155,0
24,Male,30991,43,9.626487329834454,5.070083572991857,0,1686,1
61,Male,44887,4,8.212030747754545,12.56559046975964,1,660,0
68,Male,33859,4,5.782672552128298,4.296559343607177,3,3352,1
56,Female,43640,36,7.06722974890908,5.68587204985733,6,2848,1
59,Female,68339,6,8.250205449362568,13.32237975951058,2,2617,1
33,Male,111068,39,1.6140555842734057,8.007411118313897,2,3540,1
52,Female,124765,47,4.763115989655693,4.855600675421635,5,720,0
47,Male,73235,41,2.294023900364488,6.435265571231663,9,4458,1
27,Female,124300,12,1.8166868502979252,10.822720071673842,2,4281,1
55,Female,123156,33,7.830757533574235,2.800628870519039,6,3245,0
35,Male,22512,35,8.722637674848563,14.451322144009236,6,3412,1
67,Male,100982,33,1.7541625005238346,7.6473418942136115,3,3394,1
22,Female,41912,2,2.6092163141098865,11.591363585533797,9,3171,1
46,Male,119567,9,2.987390329257915,10.678511654727007,4,3008,1
56,Female,140639,42,8.712577878689848,10.37070962245531,4,1808,1
51,Male,55515,34,9.222120683378874,6.5907081038397015,0,2020,1
60,Male,35416,36,7.884775682277754,1.1140329000156255,9,3061,1
62,Female,92816,5,8.167390800711491,11.250981110199476,9,666,0
40,Female,96510,20,4.084202380441409,14.329769592096618,2,1894,1
22,Female,135781,44,4.674832511132459,7.822911921251462,4,1037,1
47,Male,63746,4,3.524403410690373,14.33056108391561,4,1156,1
23,Female,63775,2,9.625421132746322,8.256060074124576,5,297,1
63,Female,122067,19,7.548907768923026,2.92685662099793,0,282,0
61,Female,142039,29,4.072111726944415,3.9722462385950426,5,2003,1
21,Female,32227,11,2.221077794890957,13.03841202540411,4,973,1
46,Male,33031,34,2.753287362351444,9.512167851697356,8,614,1
40,Female,128819,31,2.8367525713789634,6.508700388233372,3,4649,1
23,Female,53000,18,6.533299932660175,12.091105067330536,5,4583,1
49,Male,71253,14,9.126607072710511,9.804781498983074,6,1092,1
59,Female,130848,9,8.818099752177272,13.148135532348435,1,2974,1
35,Male,87564,25,1.6274577461472006,14.57867299839234,5,1335,1
32,Male,140921,5,7.381510965177343,9.942940027029652,4,3334,1
57,Female,115969,47,2.509175338156973,14.575470716958604,7,1825,1
49,Male,142614,46,3.7932266545649527,7.320586129495874,5,3526,1
26,Male,38313,25,5.894260221173649,12.679789971539352,3,173,1
54,Female,134326,1,8.568263779265834,13.64345020503935,0,2203,1
27,Female,95186,48,3.130709602450052,1.154992334334328,2,3116,1
37,Female,111760,47,8.864472496208824,13.043830461967888,2,1631,1
23,Female,77751,31,7.61266998554711,6.425992909651322,8,2694,1
65,Male,72492,2,7.068368454409812,6.27432021107952,5,557,1
20,Female,50364,18,2.1961429441233444,11.833336614304304,6,3598,1
59,Female,38361,35,5.268033156906869,4.071833881129564,6,1462,1
28,Male,87949,19,3.4761602175233604,0.9571802427363548,1,4769,1
60,Female,126330,29,6.293286354144499,4.431763150257217,1,1336,1
34,Male,51070,36,7.06239452668498,9.902385780680657,4,1923,1
49,Male,123722,44,1.588306863019073,14.324719413035703,1,1276,1
21,Female,42409,19,6.797682802973101,6.23796885173648,3,195,1
21,Female,49854,33,5.48303747808823,12.064353026272848,0,1922,1
34,Male,116742,43,8.548224780823988,3.4077837261630206,8,4341,1
58,Male,139625,16,8.139371374512015,12.852720321659332,7,2002,1
36,Female,49655,41,4.716749389895303,11.598784043854463,1,4634,1
22,Male,29952,22,9.785842083413336,6.998089104471152,8,3061,1
49,Male,56365,40,6.282174670818373,13.475557312375896,6,1548,1
39,Female,103298,8,9.672806202427012,1.049088030879238,8,4931,1
23,Female,86156,26,7.473375867649381,11.895551397361006,3,1013,1
52,Female,119233,16,4.667958534782336,1.010436218036854,3,1058,1
39,Female,141232,40,3.1040056972810257,13.042444003315197,1,1810,1
18,Female,76724,45,5.188679093981628,3.063294550676752,4,2091,1
37,Female,35455,16,9.42443377929596,1.0550911435989172,1,3177,1
39,Male,107746,48,2.1720416026308147,4.977400301041406,6,4652,1
65,Female,67673,1,5.14285236479556,3.091705175504065,3,2000,1
28,Female,20974,14,4.121930073722982,9.951478880531893,8,4215,1
30,Male,32679,10,8.805461309801323,7.349253695405201,6,4248,0
59,Male,81791,36,8.23652295016869,2.381268587544622,1,872,0
20,Female,47429,40,5.969244673219876,13.78399159500723,7,1139,1
26,Male,38073,8,4.735613420093973,5.833018022459251,8,1645,1
29,Male,90207,13,7.157621692232104,4.601199019547201,5,2299,1
40,Female,50365,7,9.577741242713724,10.621797314126386,3,3890,1
31,Female,141608,42,1.910454464093592,6.205759449183819,5,2365,1
50,Female,75928,11,9.089446970864604,2.609812584750228,2,4050,1
35,Male,131903,6,3.648074440679237,8.94445405742013,3,2183,1
66,Male,131114,2,1.03795130968159,0.9402449119339968,9,1352,0
58,Female,94453,25,7.669016936274956,9.59405012245232,6,2961,1
26,Male,126657,2,8.09582520279589,13.079535803065172,4,4149,1
40,Female,27784,45,3.742829191896777,4.299246862498412,6,555,1
27,Male,132529,3,8.006024912772924,12.85863979842955,7,1661,1
36,Female,118962,31,8.182165566714618,4.053074523409853,7,450,1
64,Female,121201,45,7.0777351593375375,3.4356867100808586,3,4475,1
22,Male,140356,13,1.3477643283637917,10.87307854162269,3,1370,1
64,Female,140913,2,7.00676729572598,1.4498830144664052,2,2337,1
69,Male,147499,12,9.391652445184173,1.089207262941648,1,4343,0
40,Male,32291,7,6.582836890113876,7.111760611838527,0,175,1
47,Female,104462,37,4.302311163385698,0.9943515496372184,3,2942,1
42,Male,46154,1,6.071333426300752,7.70184391400248,4,1309,1
45,Female,146874,37,9.93831302971678,9.916706941087533,4,3107,1
51,Male,45650,45,5.2532392213201815,3.8090588790577926,3,2582,1
62,Male,131876,30,8.57395628373433,13.533659615499444,3,1372,1
65,Male,88741,38,2.246808096152288,3.4040400440849203,1,222,0
64,Female,122348,26,1.508328135071727,3.943694886701586,7,4519,1
42,Female,115830,16,4.511330505838373,13.739379272932394,1,4784,1
27,Male,56201,34,2.239953231089225,10.469357061310436,4,1630,1
31,Male,59479,45,3.9747477580785904,8.165226497727826,8,3204,1
59,Female,92920,23,7.438850391712042,5.28723143422845,4,4897,1
63,Female,102797,0,5.009391597791788,11.651655985106492,0,4248,0
47,Female,70243,28,3.8909282809706034,9.030914539408307,8,4172,1
58,Female,88595,25,9.023535289333497,5.457950723455761,9,4263,1
42,Female,51734,43,1.0848594284609303,12.476608277851248,8,1425,1
31,Male,108927,34,8.326255122287407,12.021468217576077,0,4481,1
52,Male,101451,43,6.591419122442849,14.142442443838751,2,3861,1
69,Male,139950,23,1.418101393869691,14.92570084117856,8,3021,1
65,Female,125817,45,1.3073870108962709,0.6672103771375566,1,1132,0
51,Female,132169,32,2.5471054417357126,5.141754086807868,1,138,1
27,Female,119978,25,9.796652855228668,3.293382644188963,6,1603,1
52,Male,62568,36,1.7713802541998915,3.5972920257735224,6,3451,1
28,Female,137514,38,7.649701817424631,13.039829745252504,3,567,1
28,Female,45793,25,4.614329412615604,14.636484838076642,4,229,1
38,Female,72204,37,3.1298108801382183,14.130986690585798,8,3068,1
38,Male,66746,49,6.175040454701901,10.59882984154496,5,2799,1
39,Female,51989,37,4.313690294101038,8.546881080222125,1,4207,1
62,Male,69465,10,3.791640546832835,9.751027059833566,6,2614,1
24,Female,110841,28,3.1566004490818864,12.907340420542084,9,2355,1
34,Female,81383,28,5.1203561048598685,0.6020112647627823,4,3168,1
19,Male,36767,2,2.5264448700722757,6.70970325472201,8,4958,1
29,Female,58652,8,8.667529143450148,7.845289069648266,1,2014,0
59,Male,103732,34,6.3256847616187,13.890187655718025,6,446,1
35,Female,104244,5,1.5659334119691135,2.9951018839397623,4,3598,1
28,Male,33383,8,5.113392130921696,11.293163365798147,0,2688,1
33,Female,90784,7,6.66631316705077,13.89820331478048,0,711,1
66,Female,121733,26,8.754494635836705,11.578212753916471,0,1078,1
68,Male,80089,33,1.2113168828297536,0.6491850522927481,4,884,0
35,Female,148524,23,5.106478848751917,10.061963181965876,0,2543,1
52,Female,46440,47,7.352567996949497,3.5382037358454546,8,3810,1
43,Male,72443,4,2.765150472750215,9.274325125945658,8,907,0
33,Female,76325,9,2.9921129297690654,8.781839963794377,7,716,0
23,Female,106766,19,5.407063865962219,14.377173345329233,4,2233,1
61,Female,115190,21,8.960451681539709,3.259180695599735,8,988,0
60,Female,75919,11,4.584441557966961,1.232366678197296,1,2513,0
64,Female,36611,43,5.360377830830955,9.363510454459272,2,1775,1
64,Female,83483,28,6.721824332669772,5.487081499807979,2,1418,1
65,Female,42457,30,3.797060742268827,11.3781097308321,3,3735,1
59,Female,30256,5,8.80377384277558,14.90161539767088,1,3343,1
29,Male,74856,45,9.656736006962612,6.319793036180515,9,4426,1
30,Female,126507,6,6.852766367582195,2.7018068245573605,3,864,0
21,Female,60533,32,6.74628568441904,8.534646512515565,0,2720,1
56,Female,119826,45,7.061957031927097,5.51956027719023,6,4932,1
19,Female,118995,14,2.745073452091642,12.02286276924642,4,1211,1
43,Male,48281,12,7.591351857787476,8.247952446129768,3,3134,1
44,Female,87275,23,4.122795985981526,13.66868886379482,1,4879,1
44,Female,21525,29,9.940173993700396,12.653489417164318,7,3948,1
32,Female,36453,32,7.769508941854712,13.754692974388057,2,3039,1
25,Male,26251,19,6.253898889666651,4.836288221490985,4,2531,1
24,Male,128744,18,9.21012062828027,13.590076588360011,2,1389,1
